,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
18377,26/06/2020,26,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.05920946
18378,25/06/2020,25,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.081413
18379,24/06/2020,24,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.08511359
18380,23/06/2020,23,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.08696389
18381,22/06/2020,22,06,2020,3,0,Myanmar,MM,MMR,54045422.0,Asia,0.08696389
18382,21/06/2020,21,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.08696389
18383,20/06/2020,20,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.09251477
18384,19/06/2020,19,06,2020,23,0,Myanmar,MM,MMR,54045422.0,Asia,0.09251477
18385,18/06/2020,18,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.05365857
18386,17/06/2020,17,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.05365857
18387,16/06/2020,16,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.06291005
18388,15/06/2020,15,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.06291005
18389,14/06/2020,14,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.06846093
18390,13/06/2020,13,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.06846093
18391,12/06/2020,12,06,2020,12,0,Myanmar,MM,MMR,54045422.0,Asia,0.10176625
18392,11/06/2020,11,06,2020,3,0,Myanmar,MM,MMR,54045422.0,Asia,0.07956271
18393,10/06/2020,10,06,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.07401182
18394,09/06/2020,09,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.07586211
18395,08/06/2020,08,06,2020,3,0,Myanmar,MM,MMR,54045422.0,Asia,0.07771241
18396,07/06/2020,07,06,2020,4,0,Myanmar,MM,MMR,54045422.0,Asia,0.07216152
18397,06/06/2020,06,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.06476034
18398,05/06/2020,05,06,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.06846093
18399,04/06/2020,04,06,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.06476034
18400,03/06/2020,03,06,2020,5,0,Myanmar,MM,MMR,54045422.0,Asia,0.07401182
18401,02/06/2020,02,06,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.06846093
18402,01/06/2020,01,06,2020,4,0,Myanmar,MM,MMR,54045422.0,Asia,0.07586211
18403,31/05/2020,31,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.07771241
18404,30/05/2020,30,05,2020,18,0,Myanmar,MM,MMR,54045422.0,Asia,0.07771241
18405,29/05/2020,29,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.04625739
18406,28/05/2020,28,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.04625739
18407,27/05/2020,27,05,2020,3,0,Myanmar,MM,MMR,54045422.0,Asia,0.04810768
18408,26/05/2020,26,05,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.0425568
18409,25/05/2020,25,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.03885621
18410,24/05/2020,24,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.0425568
18411,23/05/2020,23,05,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.04440709
18412,22/05/2020,22,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.0425568
18413,21/05/2020,21,05,2020,6,0,Myanmar,MM,MMR,54045422.0,Asia,0.06846093
18414,20/05/2020,20,05,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.05920946
18415,19/05/2020,19,05,2020,4,0,Myanmar,MM,MMR,54045422.0,Asia,0.05550886
18416,18/05/2020,18,05,2020,5,0,Myanmar,MM,MMR,54045422.0,Asia,0.05920946
18417,17/05/2020,17,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.05735916
18418,16/05/2020,16,05,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.05735916
18419,15/05/2020,15,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.05550886
18420,14/05/2020,14,05,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.05735916
18421,13/05/2020,13,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.05550886
18422,12/05/2020,12,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.06291005
18423,11/05/2020,11,05,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.06291005
18424,10/05/2020,10,05,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.05920946
18425,09/05/2020,09,05,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.06105975
18426,08/05/2020,08,05,2020,14,0,Myanmar,MM,MMR,54045422.0,Asia,0.081413
18427,07/05/2020,07,05,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.06476034
18428,06/05/2020,06,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.07401182
18429,05/05/2020,05,05,2020,6,0,Myanmar,MM,MMR,54045422.0,Asia,0.07771241
18430,04/05/2020,04,05,2020,4,0,Myanmar,MM,MMR,54045422.0,Asia,0.081413
18431,03/05/2020,03,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.081413
18432,02/05/2020,02,05,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.10546684
18433,01/05/2020,01,05,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.1221195
18434,30/04/2020,30,04,2020,0,1,Myanmar,MM,MMR,54045422.0,Asia,0.14062246
18435,29/04/2020,29,04,2020,4,0,Myanmar,MM,MMR,54045422.0,Asia,0.14062246
18436,28/04/2020,28,04,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.15542482
18437,27/04/2020,27,04,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.19428103
18438,26/04/2020,26,04,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.21278398
18439,25/04/2020,25,04,2020,12,0,Myanmar,MM,MMR,54045422.0,Asia,0.21463428
18440,24/04/2020,24,04,2020,5,0,Myanmar,MM,MMR,54045422.0,Asia,0.19428103
18441,23/04/2020,23,04,2020,6,0,Myanmar,MM,MMR,54045422.0,Asia,0.19428103
18442,22/04/2020,22,04,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,0.18317925
18443,21/04/2020,21,04,2020,8,0,Myanmar,MM,MMR,54045422.0,Asia,0.17947866
18444,20/04/2020,20,04,2020,4,0,Myanmar,MM,MMR,54045422.0,Asia,0.16652659
18445,19/04/2020,19,04,2020,13,0,Myanmar,MM,MMR,54045422.0,Asia,0.15912541
18446,18/04/2020,18,04,2020,9,1,Myanmar,MM,MMR,54045422.0,Asia,0.13692187
18447,17/04/2020,17,04,2020,11,0,Myanmar,MM,MMR,54045422.0,Asia,0.12026921
18448,16/04/2020,16,04,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.10731714
18449,15/04/2020,15,04,2020,12,0,Myanmar,MM,MMR,54045422.0,Asia,0.10916743
18450,14/04/2020,14,04,2020,21,0,Myanmar,MM,MMR,54045422.0,Asia,0.08881418
18451,13/04/2020,13,04,2020,10,1,Myanmar,MM,MMR,54045422.0,Asia,0.06105975
18452,12/04/2020,12,04,2020,3,0,Myanmar,MM,MMR,54045422.0,Asia,0.0425568
18453,11/04/2020,11,04,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.0425568
18454,10/04/2020,10,04,2020,5,0,Myanmar,MM,MMR,54045422.0,Asia,0.0407065
18455,09/04/2020,09,04,2020,0,2,Myanmar,MM,MMR,54045422.0,Asia,0.03515561
18456,08/04/2020,08,04,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.03515561
18457,07/04/2020,07,04,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.03700591
18458,06/04/2020,06,04,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,0.03885621
18459,05/04/2020,05,04,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,0.03885621
18460,04/04/2020,04,04,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,
18461,03/04/2020,03,04,2020,4,0,Myanmar,MM,MMR,54045422.0,Asia,
18462,02/04/2020,02,04,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,
18463,01/04/2020,01,04,2020,1,1,Myanmar,MM,MMR,54045422.0,Asia,
18464,31/03/2020,31,03,2020,6,0,Myanmar,MM,MMR,54045422.0,Asia,
18465,30/03/2020,30,03,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,
18466,29/03/2020,29,03,2020,3,0,Myanmar,MM,MMR,54045422.0,Asia,
18467,28/03/2020,28,03,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,
18468,27/03/2020,27,03,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,
18469,26/03/2020,26,03,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,
18470,25/03/2020,25,03,2020,1,0,Myanmar,MM,MMR,54045422.0,Asia,
18471,24/03/2020,24,03,2020,2,0,Myanmar,MM,MMR,54045422.0,Asia,
18472,17/03/2020,17,03,2020,0,0,Myanmar,MM,MMR,54045422.0,Asia,
18473,10/07/2020,10,07,2020,22,0,Namibia,NA,NAM,2494524.0,Africa,21.40688965
18474,09/07/2020,09,07,2020,54,0,Namibia,NA,NAM,2494524.0,Africa,20.72539691
18475,08/07/2020,08,07,2020,54,0,Namibia,NA,NAM,2494524.0,Africa,18.72100649
18476,07/07/2020,07,07,2020,73,0,Namibia,NA,NAM,2494524.0,Africa,16.91705512
18477,06/07/2020,06,07,2020,37,0,Namibia,NA,NAM,2494524.0,Africa,14.31134758
18478,05/07/2020,05,07,2020,25,0,Namibia,NA,NAM,2494524.0,Africa,13.18888894
18479,04/07/2020,04,07,2020,57,0,Namibia,NA,NAM,2494524.0,Africa,12.22678154
18480,03/07/2020,03,07,2020,8,0,Namibia,NA,NAM,2494524.0,Africa,10.18230332
18481,02/07/2020,02,07,2020,82,0,Namibia,NA,NAM,2494524.0,Africa,9.98186428
18482,01/07/2020,01,07,2020,7,0,Namibia,NA,NAM,2494524.0,Africa,6.77483961
18483,30/06/2020,30,06,2020,13,0,Namibia,NA,NAM,2494524.0,Africa,6.57440057
18484,29/06/2020,29,06,2020,62,0,Namibia,NA,NAM,2494524.0,Africa,6.05325906
18485,28/06/2020,28,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,3.56781494
18486,27/06/2020,27,06,2020,40,0,Namibia,NA,NAM,2494524.0,Africa,3.60790275
18487,26/06/2020,26,06,2020,5,0,Namibia,NA,NAM,2494524.0,Africa,2.00439042
18488,25/06/2020,25,06,2020,4,0,Namibia,NA,NAM,2494524.0,Africa,1.80395138
18489,24/06/2020,24,06,2020,9,0,Namibia,NA,NAM,2494524.0,Africa,1.64360014
18490,23/06/2020,23,06,2020,8,0,Namibia,NA,NAM,2494524.0,Africa,1.28280987
18491,22/06/2020,22,06,2020,9,0,Namibia,NA,NAM,2494524.0,Africa,1.04228302
18492,21/06/2020,21,06,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.68149274
18493,20/06/2020,20,06,2020,6,0,Namibia,NA,NAM,2494524.0,Africa,0.80175617
18494,19/06/2020,19,06,2020,3,0,Namibia,NA,NAM,2494524.0,Africa,0.56122932
18495,18/06/2020,18,06,2020,2,0,Namibia,NA,NAM,2494524.0,Africa,0.44096589
18496,17/06/2020,17,06,2020,2,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18497,16/06/2020,16,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.28061466
18498,15/06/2020,15,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18499,14/06/2020,14,06,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18500,13/06/2020,13,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18501,12/06/2020,12,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18502,11/06/2020,11,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18503,10/06/2020,10,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.40087808
18504,09/06/2020,09,06,2020,2,0,Namibia,NA,NAM,2494524.0,Africa,0.40087808
18505,08/06/2020,08,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18506,07/06/2020,07,06,2020,4,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18507,06/06/2020,06,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.24052685
18508,05/06/2020,05,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.28061466
18509,04/06/2020,04,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18510,03/06/2020,03,06,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18511,02/06/2020,02,06,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18512,01/06/2020,01,06,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18513,31/05/2020,31,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.28061466
18514,30/05/2020,30,05,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.28061466
18515,29/05/2020,29,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.24052685
18516,28/05/2020,28,05,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.24052685
18517,27/05/2020,27,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.20043904
18518,26/05/2020,26,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.20043904
18519,25/05/2020,25,05,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.20043904
18520,24/05/2020,24,05,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.16035123
18521,23/05/2020,23,05,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.12026343
18522,22/05/2020,22,05,2020,2,0,Namibia,NA,NAM,2494524.0,Africa,0.08017562
18523,21/05/2020,21,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18524,20/05/2020,20,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18525,19/05/2020,19,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18526,18/05/2020,18,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18527,17/05/2020,17,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18528,16/05/2020,16,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18529,15/05/2020,15,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18530,14/05/2020,14,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18531,13/05/2020,13,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18532,12/05/2020,12,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18533,11/05/2020,11,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18534,10/05/2020,10,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18535,09/05/2020,09,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18536,08/05/2020,08,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18537,07/05/2020,07,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18538,06/05/2020,06,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18539,05/05/2020,05,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18540,04/05/2020,04,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18541,03/05/2020,03,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18542,02/05/2020,02,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18543,01/05/2020,01,05,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18544,30/04/2020,30,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18545,29/04/2020,29,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18546,28/04/2020,28,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18547,27/04/2020,27,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18548,26/04/2020,26,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18549,25/04/2020,25,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18550,24/04/2020,24,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18551,23/04/2020,23,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18552,22/04/2020,22,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18553,21/04/2020,21,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18554,20/04/2020,20,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0
18555,19/04/2020,19,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.08017562
18556,18/04/2020,18,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.08017562
18557,17/04/2020,17,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.12026343
18558,16/04/2020,16,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.12026343
18559,15/04/2020,15,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.20043904
18560,14/04/2020,14,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.20043904
18561,13/04/2020,13,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.20043904
18562,12/04/2020,12,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18563,11/04/2020,11,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18564,10/04/2020,10,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18565,09/04/2020,09,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.4810537
18566,08/04/2020,08,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.52114151
18567,07/04/2020,07,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.52114151
18568,06/04/2020,06,04,2020,2,0,Namibia,NA,NAM,2494524.0,Africa,0.52114151
18569,05/04/2020,05,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.44096589
18570,04/04/2020,04,04,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,0.44096589
18571,03/04/2020,03,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.44096589
18572,02/04/2020,02,04,2020,2,0,Namibia,NA,NAM,2494524.0,Africa,0.44096589
18573,01/04/2020,01,04,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18574,31/03/2020,31,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18575,30/03/2020,30,03,2020,3,0,Namibia,NA,NAM,2494524.0,Africa,0.36079028
18576,29/03/2020,29,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.24052685
18577,28/03/2020,28,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,0.32070247
18578,27/03/2020,27,03,2020,4,0,Namibia,NA,NAM,2494524.0,Africa,
18579,26/03/2020,26,03,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,
18580,25/03/2020,25,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18581,24/03/2020,24,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18582,23/03/2020,23,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18583,22/03/2020,22,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18584,21/03/2020,21,03,2020,1,0,Namibia,NA,NAM,2494524.0,Africa,
18585,20/03/2020,20,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18586,19/03/2020,19,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18587,18/03/2020,18,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18588,17/03/2020,17,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18589,16/03/2020,16,03,2020,0,0,Namibia,NA,NAM,2494524.0,Africa,
18590,15/03/2020,15,03,2020,2,0,Namibia,NA,NAM,2494524.0,Africa,
18591,10/07/2020,10,07,2020,108,0,Nepal,NP,NPL,28608715.0,Asia,18.76700858
18592,09/07/2020,09,07,2020,459,0,Nepal,NP,NPL,28608715.0,Asia,19.90652149
18593,08/07/2020,08,07,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,24.25135138
18594,07/07/2020,07,07,2020,180,1,Nepal,NP,NPL,28608715.0,Asia,24.25135138
18595,06/07/2020,06,07,2020,293,0,Nepal,NP,NPL,28608715.0,Asia,23.62217247
18596,05/07/2020,05,07,2020,232,2,Nepal,NP,NPL,28608715.0,Asia,24.06958859
18597,04/07/2020,04,07,2020,740,1,Nepal,NP,NPL,28608715.0,Asia,24.41563698
18598,03/07/2020,03,07,2020,473,1,Nepal,NP,NPL,28608715.0,Asia,23.31806934
18599,02/07/2020,02,07,2020,482,1,Nepal,NP,NPL,28608715.0,Asia,24.01016613
18600,01/07/2020,01,07,2020,316,0,Nepal,NP,NPL,28608715.0,Asia,24.37369172
18601,30/06/2020,30,06,2020,476,1,Nepal,NP,NPL,28608715.0,Asia,24.59739978
18602,29/06/2020,29,06,2020,1017,1,Nepal,NP,NPL,28608715.0,Asia,24.51001382
18603,28/06/2020,28,06,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,22.44071431
18604,27/06/2020,27,06,2020,593,1,Nepal,NP,NPL,28608715.0,Asia,23.39496898
18605,26/06/2020,26,06,2020,434,3,Nepal,NP,NPL,28608715.0,Asia,22.88813042
18606,25/06/2020,25,06,2020,1702,0,Nepal,NP,NPL,28608715.0,Asia,22.24496976
18607,24/06/2020,24,06,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,17.27096096
18608,23/06/2020,23,06,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,18.39998756
18609,22/06/2020,22,06,2020,421,1,Nepal,NP,NPL,28608715.0,Asia,19.4975552
18610,21/06/2020,21,06,2020,331,0,Nepal,NP,NPL,28608715.0,Asia,19.89953062
18611,20/06/2020,20,06,2020,426,0,Nepal,NP,NPL,28608715.0,Asia,18.74254052
18612,19/06/2020,19,06,2020,671,2,Nepal,NP,NPL,28608715.0,Asia,18.22521564
18613,18/06/2020,18,06,2020,586,1,Nepal,NP,NPL,28608715.0,Asia,17.04725291
18614,17/06/2020,17,06,2020,380,0,Nepal,NP,NPL,28608715.0,Asia,15.70150914
18615,16/06/2020,16,06,2020,451,0,Nepal,NP,NPL,28608715.0,Asia,15.42536951
18616,15/06/2020,15,06,2020,425,1,Nepal,NP,NPL,28608715.0,Asia,14.63889587
18617,14/06/2020,14,06,2020,273,2,Nepal,NP,NPL,28608715.0,Asia,13.75105453
18618,13/06/2020,13,06,2020,448,1,Nepal,NP,NPL,28608715.0,Asia,13.45743771
18619,12/06/2020,12,06,2020,250,0,Nepal,NP,NPL,28608715.0,Asia,12.48570584
18620,11/06/2020,11,06,2020,279,0,Nepal,NP,NPL,28608715.0,Asia,12.15713464
18621,10/06/2020,10,06,2020,323,1,Nepal,NP,NPL,28608715.0,Asia,11.58038731
18622,09/06/2020,09,06,2020,314,1,Nepal,NP,NPL,28608715.0,Asia,10.76595017
18623,08/06/2020,08,06,2020,536,2,Nepal,NP,NPL,28608715.0,Asia,9.94452215
18624,07/06/2020,07,06,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,8.13738051
18625,06/06/2020,06,06,2020,278,1,Nepal,NP,NPL,28608715.0,Asia,8.2632163
18626,05/06/2020,05,06,2020,334,1,Nepal,NP,NPL,28608715.0,Asia,7.50470617
18627,04/06/2020,04,06,2020,201,1,Nepal,NP,NPL,28608715.0,Asia,6.48753361
18628,03/06/2020,03,06,2020,301,0,Nepal,NP,NPL,28608715.0,Asia,5.93175891
18629,02/06/2020,02,06,2020,226,0,Nepal,NP,NPL,28608715.0,Asia,4.97400879
18630,01/06/2020,01,06,2020,171,2,Nepal,NP,NPL,28608715.0,Asia,4.43221585
18631,31/05/2020,31,05,2020,189,0,Nepal,NP,NPL,28608715.0,Asia,3.87993659
18632,30/05/2020,30,05,2020,170,1,Nepal,NP,NPL,28608715.0,Asia,3.27173031
18633,29/05/2020,29,05,2020,156,1,Nepal,NP,NPL,28608715.0,Asia,2.74042368
18634,28/05/2020,28,05,2020,114,0,Nepal,NP,NPL,28608715.0,Asia,2.33145739
18635,27/05/2020,27,05,2020,90,0,Nepal,NP,NPL,28608715.0,Asia,1.93996829
18636,26/05/2020,26,05,2020,79,1,Nepal,NP,NPL,28608715.0,Asia,1.91550022
18637,25/05/2020,25,05,2020,19,0,Nepal,NP,NPL,28608715.0,Asia,1.68829673
18638,24/05/2020,24,05,2020,36,0,Nepal,NP,NPL,28608715.0,Asia,1.66033322
18639,23/05/2020,23,05,2020,61,0,Nepal,NP,NPL,28608715.0,Asia,1.56246095
18640,22/05/2020,22,05,2020,43,1,Nepal,NP,NPL,28608715.0,Asia,1.34923921
18641,21/05/2020,21,05,2020,42,0,Nepal,NP,NPL,28608715.0,Asia,1.20592624
18642,20/05/2020,20,05,2020,27,0,Nepal,NP,NPL,28608715.0,Asia,1.11854028
18643,19/05/2020,19,05,2020,71,0,Nepal,NP,NPL,28608715.0,Asia,1.02416344
18644,18/05/2020,18,05,2020,13,1,Nepal,NP,NPL,28608715.0,Asia,0.80045539
18645,17/05/2020,17,05,2020,15,1,Nepal,NP,NPL,28608715.0,Asia,0.8109417
18646,16/05/2020,16,05,2020,18,0,Nepal,NP,NPL,28608715.0,Asia,0.75851013
18647,15/05/2020,15,05,2020,39,0,Nepal,NP,NPL,28608715.0,Asia,0.70258311
18648,14/05/2020,14,05,2020,2,0,Nepal,NP,NPL,28608715.0,Asia,0.56626102
18649,13/05/2020,13,05,2020,83,0,Nepal,NP,NPL,28608715.0,Asia,0.56975645
18650,12/05/2020,12,05,2020,14,0,Nepal,NP,NPL,28608715.0,Asia,0.28662595
18651,11/05/2020,11,05,2020,11,0,Nepal,NP,NPL,28608715.0,Asia,0.23768981
18652,10/05/2020,10,05,2020,8,0,Nepal,NP,NPL,28608715.0,Asia,0.2097263
18653,09/05/2020,09,05,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,0.1817628
18654,08/05/2020,08,05,2020,2,0,Nepal,NP,NPL,28608715.0,Asia,0.18525823
18655,07/05/2020,07,05,2020,17,0,Nepal,NP,NPL,28608715.0,Asia,0.18875367
18656,06/05/2020,06,05,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,0.13981753
18657,05/05/2020,05,05,2020,7,0,Nepal,NP,NPL,28608715.0,Asia,0.17826736
18658,04/05/2020,04,05,2020,16,0,Nepal,NP,NPL,28608715.0,Asia,0.15379929
18659,03/05/2020,03,05,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,0.09787227
18660,02/05/2020,02,05,2020,2,0,Nepal,NP,NPL,28608715.0,Asia,0.10136771
18661,01/05/2020,01,05,2020,0,0,Nepal,NP,NPL,28608715.0,Asia,0.14331297
18662,30/04/2020,30,04,2020,3,0,Nepal,NP,NPL,28608715.0,Asia,0.14331297
18663,29/04/2020,29,04,2020,2,0,Nepal,NP,NPL,28608715.0,Asia,0.13282666
